user_id,user_name,department,timestamp,login_hour,location,ip_address,device_id,download_mb,files_accessed,accessed_department,is_anomaly
U030,Michael Smith,Engineering,2026-05-14 10:23:19.363076,10,West Ryan,135.249.220.117,5487fd4f,47.99,10,Engineering,False
U022,Daniel Baker,Finance,2026-05-14 10:24:54.363076,10,Justinmouth,128.128.44.124,4d71c366,46.35,10,Finance,False
U005,Amber Perez,IT,2026-05-14 10:28:53.363076,10,South Joshuastad,132.145.219.213,35a240ae,22.05,2,Finance,False
U028,Courtney Velasquez,HR,2026-05-14 10:28:56.363076,10,Baileybury,149.49.143.54,4774bc58,7.7,6,HR,False
U008,Maria Thomas,Engineering,2026-05-14 10:30:50.363076,10,East Julie,28.199.227.146,95a76d79,20.72,10,Engineering,False
U002,Michelle Miles,Finance,2026-05-14 10:30:51.363076,10,Robinsonshire,181.27.237.216,01a9e71f,29.1,2,Finance,False
U007,Patty Perez,Engineering,2026-05-14 10:38:32.363076,10,Port Leslieview,153.82.8.116,366eb16f,15.63,10,Engineering,False
U029,Ashley Waller,Sales,2026-05-14 10:42:30.363076,10,New Sydney,39.102.189.150,98b8e4cc,4.37,2,Sales,False
U014,Danny Morgan,Engineering,2026-05-14 10:44:15.363076,10,New Jeffrey,12.116.164.147,080aadfb,17.12,8,Engineering,False
U005,Amber Perez,IT,2026-05-14 10:47:28.363076,10,South Joshuastad,132.145.219.213,35a240ae,34.48,3,IT,False
U014,Danny Morgan,Engineering,2026-05-14 10:47:35.363076,10,New Jeffrey,12.116.164.147,080aadfb,20.01,5,Engineering,False
U020,Barry Hensley,IT,2026-05-14 10:49:26.363076,10,Wilsonshire,148.63.103.79,a8499b92,28.79,8,IT,False
U007,Patty Perez,Engineering,2026-05-14 10:52:50.363076,10,Port Leslieview,153.82.8.116,366eb16f,16.59,6,Engineering,False
U005,Amber Perez,IT,2026-05-14 10:56:06.363076,10,Traciebury,132.145.219.213,35a240ae,19.64,5,IT,False
U013,Carmen Rose,Finance,2026-05-14 10:59:05.363076,10,Brandtside,30.114.147.17,fec21bbe,19.74,4,Finance,False
U028,Courtney Velasquez,HR,2026-05-14 11:05:53.363076,11,Baileybury,57.148.84.167,dd463c09,11.44,7,HR,False
U019,Edward Novak,Sales,2026-05-14 11:09:24.363076,11,Lake Leeton,75.228.142.101,82010c62,16.03,7,Sales,False
U003,Gina Moore,HR,2026-05-14 11:13:55.363076,11,Curtisfurt,130.199.228.88,580d7b71,14.94,7,HR,False
U009,Zachary Taylor,Engineering,2026-05-14 11:15:09.363076,11,Daviston,112.47.6.185,61b1cd22,47.29,7,Engineering,False
U022,Daniel Baker,Finance,2026-05-14 11:16:29.363076,11,Justinmouth,128.128.44.124,4d71c366,53.58,5,Finance,False
U005,Amber Perez,IT,2026-05-14 11:17:02.363076,11,Traciebury,132.145.219.213,35a240ae,36.23,3,IT,False
U020,Barry Hensley,IT,2026-05-14 11:21:35.363076,11,New Brooke,148.63.103.79,a8499b92,47.2,4,IT,False
U002,Michelle Miles,Finance,2026-05-14 11:27:26.363076,11,Robinsonshire,181.27.237.216,01a9e71f,23.15,2,Finance,False
U023,Ashley Humphrey,Sales,2026-05-14 11:37:23.363076,11,Darrellville,144.229.28.185,341ef40b,57.36,7,Sales,False
U028,Courtney Velasquez,HR,2026-05-14 11:38:27.363076,11,Baileybury,57.148.84.167,dd463c09,11.77,9,HR,False
U018,Dr. Steven Martin,HR,2026-05-14 11:42:25.363076,11,South Josephmouth,191.146.207.239,f512c4c3,46.58,2,IT,False
U025,Ashley Landry,HR,2026-05-14 11:44:19.363076,11,New Barry,17.86.169.123,25e97977,53.19,5,Finance,False
U028,Courtney Velasquez,HR,2026-05-14 11:46:06.363076,11,North Donna,149.49.143.54,4774bc58,9.43,3,HR,False
U004,Kimberly Dudley,IT,2026-05-14 11:56:36.363076,11,Millerport,214.39.58.101,e2acf72f,31.54,10,IT,False
U019,Edward Novak,Sales,2026-05-14 12:05:14.363076,12,Lake Leeton,75.228.142.101,82010c62,18.45,3,Sales,False
U006,Carolyn Daniel,Engineering,2026-05-14 12:09:27.363076,12,South Noah,3.76.16.197,b02b61c4,47.76,5,Engineering,False
U008,Maria Thomas,Engineering,2026-05-14 12:12:26.363076,12,East Julie,28.199.227.146,95a76d79,19.3,9,Engineering,False
U017,David Leblanc,IT,2026-05-14 12:18:28.363076,12,Mortonside,111.197.47.161,f8102383,48.5,5,IT,False
U024,Danielle Odonnell,Finance,2026-05-14 12:29:23.363076,12,North Matthewberg,189.175.156.121,295d6fbf,47.15,2,Finance,False
U019,Edward Novak,Sales,2026-05-14 12:31:40.363076,12,Shawhaven,75.228.142.101,82010c62,15.55,5,Sales,False
U004,Kimberly Dudley,IT,2026-05-14 12:32:16.363076,12,Millerport,214.39.58.101,e2acf72f,37.83,2,IT,False
U010,Kimberly Adams,Sales,2026-05-14 12:38:57.363076,12,Danielchester,9.179.219.213,436d76e2,8.9,1,Sales,False
U013,Carmen Rose,Finance,2026-05-14 12:42:24.363076,12,Brandtside,151.230.31.28,337ea2df,14.41,8,Finance,False
U029,Ashley Waller,Sales,2026-05-14 12:51:27.363076,12,New Sydney,44.42.64.43,c9535b63,6.21,1,Sales,False
U013,Carmen Rose,Finance,2026-05-14 12:53:29.363076,12,Brandtside,30.114.147.17,fec21bbe,12.23,3,Finance,False
U022,Daniel Baker,Finance,2026-05-14 13:01:53.363076,13,Justinmouth,147.41.5.122,ce9e1a11,57.19,1,Finance,False
U010,Kimberly Adams,Sales,2026-05-14 13:04:26.363076,13,Danielchester,9.179.219.213,436d76e2,8.11,9,Sales,False
U012,Timothy Koch,HR,2026-05-14 13:04:32.363076,13,Johnbury,72.12.117.212,14296c07,60.08,2,HR,False
U011,Elizabeth Fowler,Engineering,2026-05-14 13:05:41.363076,13,New Stephanie,159.69.80.225,00257ad1,39.82,5,Engineering,False
U021,Christina Moran,Sales,2026-05-14 13:06:28.363076,13,West Randy,1.51.48.190,ff9ab5c2,13.31,1,Sales,False
U019,Edward Novak,Sales,2026-05-14 13:07:01.363076,13,Lake Leeton,75.228.142.101,82010c62,18.0,5,Sales,False
U007,Patty Perez,Engineering,2026-05-14 13:07:46.363076,13,East Robinshire,153.82.8.116,366eb16f,17.69,7,Engineering,False
U015,Cindy Anderson,Engineering,2026-05-14 13:08:40.363076,13,Sanchezfort,91.150.87.180,1825bc54,34.32,8,Engineering,False
U005,Amber Perez,IT,2026-05-14 13:13:43.363076,13,South Joshuastad,132.145.219.213,35a240ae,25.14,1,IT,False
U009,Zachary Taylor,Engineering,2026-05-14 13:15:17.363076,13,East Courtneychester,135.84.208.210,877409a9,43.97,3,Engineering,False
U029,Ashley Waller,Sales,2026-05-14 13:18:38.363076,13,New Sydney,44.42.64.43,c9535b63,6.26,2,Sales,False
U004,Kimberly Dudley,IT,2026-05-14 13:19:29.363076,13,Millerport,214.39.58.101,e2acf72f,47.58,10,HR,False
U029,Ashley Waller,Sales,2026-05-14 13:19:58.363076,13,New Sydney,44.42.64.43,c9535b63,7.22,10,Sales,False
U014,Danny Morgan,Engineering,2026-05-14 13:20:07.363076,13,New Jeffrey,210.68.118.162,0f1259e0,17.8,4,Engineering,False
U024,Danielle Odonnell,Finance,2026-05-14 13:25:54.363076,13,North Matthewberg,189.175.156.121,295d6fbf,39.62,7,Finance,False
U016,Jason Shields,Finance,2026-05-14 13:30:18.363076,13,Lake Deniseville,99.150.194.179,56dc8907,21.22,8,Finance,False
U014,Danny Morgan,Engineering,2026-05-14 13:31:35.363076,13,New Jeffrey,12.116.164.147,080aadfb,18.02,1,Engineering,False
U019,Edward Novak,Sales,2026-05-14 13:32:45.363076,13,Shawhaven,75.228.142.101,82010c62,13.13,8,Finance,False
U003,Gina Moore,HR,2026-05-14 13:34:53.363076,13,Curtisfurt,130.199.228.88,580d7b71,14.01,4,HR,False
U011,Elizabeth Fowler,Engineering,2026-05-14 13:36:13.363076,13,New Stephanie,159.69.80.225,00257ad1,37.18,10,HR,False
U026,Steven Flynn,Sales,2026-05-14 13:41:40.363076,13,West Jasonbury,193.79.33.157,c7b5b2bc,23.5,6,Sales,False
U023,Ashley Humphrey,Sales,2026-05-14 13:46:49.363076,13,Darrellville,144.229.28.185,341ef40b,44.09,1,Sales,False
U015,Cindy Anderson,Engineering,2026-05-14 13:48:33.363076,13,Sanchezfort,91.150.87.180,1825bc54,31.45,6,Engineering,False
U002,Michelle Miles,Finance,2026-05-14 13:51:55.363076,13,Robinsonshire,181.27.237.216,01a9e71f,15.46,4,Finance,False
U001,Allison Hill,HR,2026-05-14 13:52:04.363076,13,East Jill,77.254.42.34,8b9d2434,11.85,3,HR,False
U011,Elizabeth Fowler,Engineering,2026-05-14 13:53:29.363076,13,East Nathaniel,159.69.80.225,00257ad1,44.42,7,Engineering,False
U017,David Leblanc,IT,2026-05-14 13:58:17.363076,13,Mortonside,79.32.215.112,ffd0f9d5,57.1,10,IT,False
U006,Carolyn Daniel,Engineering,2026-05-14 14:06:24.363076,14,South Noah,3.76.16.197,b02b61c4,22.64,4,Engineering,False
U021,Christina Moran,Sales,2026-05-14 14:18:22.363076,14,Stephenland,1.51.48.190,ff9ab5c2,19.46,10,Sales,False
U020,Barry Hensley,IT,2026-05-14 14:18:46.363076,14,New Brooke,148.63.103.79,a8499b92,30.31,3,IT,False
U001,Allison Hill,HR,2026-05-14 14:19:15.363076,14,East Jill,77.254.42.34,8b9d2434,16.13,10,Finance,False
U013,Carmen Rose,Finance,2026-05-14 14:21:17.363076,14,Brandtside,151.230.31.28,337ea2df,17.62,9,HR,False
U020,Barry Hensley,IT,2026-05-14 14:24:42.363076,14,Wilsonshire,148.63.103.79,a8499b92,37.99,10,IT,False
U003,Gina Moore,HR,2026-05-14 14:29:18.363076,14,Curtisfurt,130.199.228.88,580d7b71,15.01,3,HR,False
U018,Dr. Steven Martin,HR,2026-05-14 14:30:33.363076,14,South Josephmouth,191.146.207.239,f512c4c3,45.79,8,IT,False
U027,Vanessa Cochran,Sales,2026-05-14 14:32:37.363076,14,Johnsonmouth,66.122.118.194,b386f7a4,18.44,1,Sales,False
U029,Ashley Waller,Sales,2026-05-14 14:35:03.363076,14,New Sydney,39.102.189.150,98b8e4cc,3.37,7,Sales,False
U009,Zachary Taylor,Engineering,2026-05-14 14:42:33.363076,14,East Courtneychester,135.84.208.210,877409a9,34.81,10,Engineering,False
U009,Zachary Taylor,Engineering,2026-05-14 14:44:33.363076,14,East Courtneychester,112.47.6.185,61b1cd22,24.05,2,Engineering,False
U008,Maria Thomas,Engineering,2026-05-14 14:48:15.363076,14,East Julie,28.199.227.146,95a76d79,28.48,4,Engineering,False
U012,Timothy Koch,HR,2026-05-14 14:54:43.363076,14,Johnbury,72.12.117.212,14296c07,39.17,6,HR,False
U024,Danielle Odonnell,Finance,2026-05-14 14:56:23.363076,14,North Matthewberg,189.175.156.121,295d6fbf,35.28,5,IT,False
U006,Carolyn Daniel,Engineering,2026-05-14 15:01:11.363076,15,South Noah,3.76.16.197,b02b61c4,41.11,4,Engineering,False
U021,Christina Moran,Sales,2026-05-14 15:09:04.363076,15,Stephenland,1.51.48.190,ff9ab5c2,14.17,2,Sales,False
U009,Zachary Taylor,Engineering,2026-05-14 15:17:49.363076,15,East Courtneychester,112.47.6.185,61b1cd22,31.95,5,Engineering,False
U006,Carolyn Daniel,Engineering,2026-05-14 15:26:39.363076,15,South Noah,3.76.16.197,b02b61c4,26.59,3,Finance,False
U001,Allison Hill,HR,2026-05-14 15:27:13.363076,15,East Jill,112.108.176.251,0822e8f3,9.47,7,Sales,False
U016,Jason Shields,Finance,2026-05-14 15:27:19.363076,15,Lake Deniseville,99.150.194.179,56dc8907,24.93,4,Finance,False
U028,Courtney Velasquez,HR,2026-05-14 15:27:43.363076,15,Baileybury,149.49.143.54,4774bc58,9.51,2,HR,False
U009,Zachary Taylor,Engineering,2026-05-14 15:27:53.363076,15,East Courtneychester,112.47.6.185,61b1cd22,40.95,5,Engineering,False
U002,Michelle Miles,Finance,2026-05-14 15:28:07.363076,15,Robinsonshire,181.27.237.216,01a9e71f,32.77,9,Finance,False
U027,Vanessa Cochran,Sales,2026-05-14 15:42:33.363076,15,Phambury,66.122.118.194,b386f7a4,35.2,1,Sales,False
U018,Dr. Steven Martin,HR,2026-05-14 15:52:00.363076,15,South Josephmouth,191.146.207.239,f512c4c3,44.53,1,HR,False
U021,Christina Moran,Sales,2026-05-14 15:54:34.363076,15,Stephenland,1.51.48.190,ff9ab5c2,21.33,8,Sales,False
U011,Elizabeth Fowler,Engineering,2026-05-14 16:12:53.363076,16,East Nathaniel,159.69.80.225,00257ad1,39.44,4,Engineering,False
U025,Ashley Landry,HR,2026-05-14 16:17:02.363076,16,New Barry,17.86.169.123,25e97977,32.83,8,HR,False
U010,Kimberly Adams,Sales,2026-05-14 16:19:48.363076,16,Danielchester,9.179.219.213,436d76e2,6.27,9,Sales,False
U012,Timothy Koch,HR,2026-05-14 16:25:45.363076,16,Johnbury,72.12.117.212,14296c07,33.77,4,HR,False
U017,David Leblanc,IT,2026-05-14 16:32:34.363076,16,Mortonside,111.197.47.161,f8102383,45.07,7,IT,False
U025,Ashley Landry,HR,2026-05-14 16:44:34.363076,16,New Barry,17.86.169.123,25e97977,49.56,8,HR,False
U023,Ashley Humphrey,Sales,2026-05-14 16:47:31.363076,16,West Juan,144.229.28.185,341ef40b,42.61,4,Sales,False
U017,David Leblanc,IT,2026-05-14 16:50:50.363076,16,Mortonside,111.197.47.161,f8102383,49.73,2,IT,False
U006,Carolyn Daniel,Engineering,2026-05-14 16:55:02.363076,16,South Noah,3.76.16.197,b02b61c4,31.95,6,Engineering,False
U012,Timothy Koch,HR,2026-05-14 17:06:37.363076,17,Johnbury,94.107.6.199,d0e6e660,43.39,10,HR,False
U013,Carmen Rose,Finance,2026-05-14 17:17:39.363076,17,Brandtside,30.114.147.17,fec21bbe,12.29,5,Finance,False
U024,Danielle Odonnell,Finance,2026-05-14 17:18:47.363076,17,North Matthewberg,189.175.156.121,295d6fbf,35.98,4,Finance,False
U001,Allison Hill,HR,2026-05-15 08:01:29.363076,8,East Jill,112.108.176.251,0822e8f3,12.3,7,HR,False
U002,Michelle Miles,Finance,2026-05-15 08:20:10.363076,8,Robinsonshire,181.27.237.216,01a9e71f,27.8,2,Finance,False
U030,Michael Smith,Engineering,2026-05-15 08:33:46.363076,8,West Ryan,135.249.220.117,5487fd4f,60.26,7,Engineering,False
U017,David Leblanc,IT,2026-05-15 09:06:25.363076,9,Mortonside,111.197.47.161,f8102383,49.08,9,Finance,False
U022,Daniel Baker,Finance,2026-05-15 09:07:29.363076,9,Justinmouth,128.128.44.124,4d71c366,36.51,5,Finance,False
U023,Ashley Humphrey,Sales,2026-05-15 09:08:32.363076,9,West Juan,144.229.28.185,341ef40b,38.13,5,Sales,False
U023,Ashley Humphrey,Sales,2026-05-15 09:13:45.363076,9,West Juan,144.229.28.185,341ef40b,47.37,9,Sales,False
U007,Patty Perez,Engineering,2026-05-15 09:16:13.363076,9,Port Leslieview,153.82.8.116,366eb16f,16.54,5,Engineering,False
U025,Ashley Landry,HR,2026-05-15 09:18:14.363076,9,New Barry,17.86.169.123,25e97977,32.41,4,HR,False
U013,Carmen Rose,Finance,2026-05-15 09:25:45.363076,9,Brandtside,30.114.147.17,fec21bbe,18.29,2,Finance,False
U002,Michelle Miles,Finance,2026-05-15 09:27:37.363076,9,Robinsonshire,181.27.237.216,01a9e71f,27.26,6,Finance,False
U011,Elizabeth Fowler,Engineering,2026-05-15 09:28:22.363076,9,New Stephanie,159.69.80.225,00257ad1,40.64,6,Engineering,False
U021,Christina Moran,Sales,2026-05-15 09:32:29.363076,9,Stephenland,1.51.48.190,ff9ab5c2,16.63,2,Sales,False
U020,Barry Hensley,IT,2026-05-15 09:35:59.363076,9,Wilsonshire,148.63.103.79,a8499b92,26.34,8,IT,False
U022,Daniel Baker,Finance,2026-05-15 09:36:07.363076,9,Nicolebury,128.128.44.124,4d71c366,40.76,6,Finance,False
U014,Danny Morgan,Engineering,2026-05-15 09:37:09.363076,9,New Jeffrey,12.116.164.147,080aadfb,16.89,10,Engineering,False
U025,Ashley Landry,HR,2026-05-15 09:42:33.363076,9,New Barry,17.86.169.123,25e97977,39.74,10,HR,False
U026,Steven Flynn,Sales,2026-05-15 09:46:53.363076,9,West Jasonbury,193.79.33.157,c7b5b2bc,26.14,5,Sales,False
U003,Gina Moore,HR,2026-05-15 09:53:18.363076,9,Curtisfurt,130.199.228.88,580d7b71,12.19,8,HR,False
U005,Amber Perez,IT,2026-05-15 09:53:44.363076,9,Traciebury,132.145.219.213,35a240ae,20.31,1,IT,False
U017,David Leblanc,IT,2026-05-15 09:57:32.363076,9,Mortonside,111.197.47.161,f8102383,46.21,10,IT,False
U013,Carmen Rose,Finance,2026-05-15 10:04:28.363076,10,Brandtside,30.114.147.17,fec21bbe,11.04,3,Finance,False
U020,Barry Hensley,IT,2026-05-15 10:06:26.363076,10,New Brooke,148.63.103.79,a8499b92,44.75,2,IT,False
U011,Elizabeth Fowler,Engineering,2026-05-15 10:07:01.363076,10,East Nathaniel,159.69.80.225,00257ad1,20.56,2,Engineering,False
U028,Courtney Velasquez,HR,2026-05-15 10:08:46.363076,10,North Donna,57.148.84.167,dd463c09,12.19,1,HR,False
U014,Danny Morgan,Engineering,2026-05-15 10:10:20.363076,10,New Jeffrey,12.116.164.147,080aadfb,24.78,9,Engineering,False
U016,Jason Shields,Finance,2026-05-15 10:10:31.363076,10,Lake Deniseville,75.190.68.157,3fa7f104,25.83,2,IT,False
U020,Barry Hensley,IT,2026-05-15 10:18:20.363076,10,New Brooke,148.63.103.79,a8499b92,22.84,2,IT,False
U016,Jason Shields,Finance,2026-05-15 10:23:48.363076,10,Lake Deniseville,75.190.68.157,3fa7f104,20.12,1,Finance,False
U015,Cindy Anderson,Engineering,2026-05-15 10:24:55.363076,10,Sanchezfort,91.150.87.180,1825bc54,33.45,3,Engineering,False
U003,Gina Moore,HR,2026-05-15 10:30:32.363076,10,Curtisfurt,130.199.228.88,580d7b71,9.68,6,Finance,False
U001,Allison Hill,HR,2026-05-15 10:32:07.363076,10,East Jill,112.108.176.251,0822e8f3,19.72,10,HR,False
U017,David Leblanc,IT,2026-05-15 10:32:25.363076,10,Mortonside,79.32.215.112,ffd0f9d5,56.1,8,IT,False
U018,Dr. Steven Martin,HR,2026-05-15 10:32:49.363076,10,South Josephmouth,191.146.207.239,f512c4c3,42.08,3,HR,False
U018,Dr. Steven Martin,HR,2026-05-15 10:36:44.363076,10,South Josephmouth,191.146.207.239,f512c4c3,48.33,3,HR,False
U028,Courtney Velasquez,HR,2026-05-15 10:36:53.363076,10,Baileybury,149.49.143.54,4774bc58,5.46,6,HR,False
U021,Christina Moran,Sales,2026-05-15 10:39:54.363076,10,Stephenland,1.51.48.190,ff9ab5c2,10.96,9,Sales,False
U009,Zachary Taylor,Engineering,2026-05-15 10:41:11.363076,10,East Courtneychester,135.84.208.210,877409a9,31.11,2,Engineering,False
U026,Steven Flynn,Sales,2026-05-15 10:45:09.363076,10,West Jasonbury,193.79.33.157,c7b5b2bc,27.21,9,Sales,False
U029,Ashley Waller,Sales,2026-05-15 10:45:09.363076,10,New Sydney,39.102.189.150,98b8e4cc,4.15,10,Sales,False
U020,Barry Hensley,IT,2026-05-15 10:47:46.363076,10,Wilsonshire,148.63.103.79,a8499b92,23.05,1,Sales,False
U021,Christina Moran,Sales,2026-05-15 10:47:55.363076,10,Stephenland,1.51.48.190,ff9ab5c2,20.1,1,Sales,False
U005,Amber Perez,IT,2026-05-15 10:49:31.363076,10,Traciebury,132.145.219.213,35a240ae,25.16,3,IT,False
U005,Amber Perez,IT,2026-05-15 10:50:06.363076,10,Traciebury,132.145.219.213,35a240ae,30.2,10,IT,False
U018,Dr. Steven Martin,HR,2026-05-15 10:52:01.363076,10,South Josephmouth,191.146.207.239,f512c4c3,40.77,2,Sales,False
U006,Carolyn Daniel,Engineering,2026-05-15 10:57:32.363076,10,South Noah,3.76.16.197,b02b61c4,49.83,8,Engineering,False
U007,Patty Perez,Engineering,2026-05-15 11:01:20.363076,11,Port Leslieview,153.82.8.116,366eb16f,15.1,5,IT,False
U021,Christina Moran,Sales,2026-05-15 11:06:11.363076,11,West Randy,1.51.48.190,ff9ab5c2,15.78,5,Sales,False
U006,Carolyn Daniel,Engineering,2026-05-15 11:10:52.363076,11,South Noah,3.76.16.197,b02b61c4,38.08,8,Engineering,False
U003,Gina Moore,HR,2026-05-15 11:11:02.363076,11,Curtisfurt,130.199.228.88,580d7b71,16.5,8,HR,False
U024,Danielle Odonnell,Finance,2026-05-15 11:14:15.363076,11,North Matthewberg,189.175.156.121,295d6fbf,41.84,2,Finance,False
U012,Timothy Koch,HR,2026-05-15 11:23:35.363076,11,Johnbury,94.107.6.199,d0e6e660,53.9,9,HR,False
U010,Kimberly Adams,Sales,2026-05-15 11:25:47.363076,11,Danielchester,9.179.219.213,436d76e2,7.96,8,Sales,False
U008,Maria Thomas,Engineering,2026-05-15 11:30:02.363076,11,East Julie,28.199.227.146,95a76d79,22.08,2,Engineering,False
U030,Michael Smith,Engineering,2026-05-15 11:30:03.363076,11,West Ryan,135.249.220.117,5487fd4f,58.99,6,Engineering,False
U026,Steven Flynn,Sales,2026-05-15 11:33:08.363076,11,West Jasonbury,193.79.33.157,c7b5b2bc,22.05,2,Engineering,False
U008,Maria Thomas,Engineering,2026-05-15 11:34:01.363076,11,East Julie,28.199.227.146,95a76d79,22.03,6,Engineering,False
U027,Vanessa Cochran,Sales,2026-05-15 11:34:41.363076,11,Phambury,66.122.118.194,b386f7a4,38.8,5,Sales,False
U022,Daniel Baker,Finance,2026-05-15 11:38:23.363076,11,Justinmouth,147.41.5.122,ce9e1a11,46.16,4,Finance,False
U011,Elizabeth Fowler,Engineering,2026-05-15 11:40:50.363076,11,East Nathaniel,159.69.80.225,00257ad1,33.14,9,Engineering,False
U008,Maria Thomas,Engineering,2026-05-15 11:42:42.363076,11,East Julie,28.199.227.146,95a76d79,22.34,2,HR,False
U001,Allison Hill,HR,2026-05-15 11:45:14.363076,11,East Jill,77.254.42.34,8b9d2434,16.37,7,HR,False
U019,Edward Novak,Sales,2026-05-15 11:49:55.363076,11,Shawhaven,75.228.142.101,82010c62,13.63,4,Engineering,False
U008,Maria Thomas,Engineering,2026-05-15 11:50:39.363076,11,East Julie,28.199.227.146,95a76d79,24.44,2,Engineering,False
U023,Ashley Humphrey,Sales,2026-05-15 11:52:00.363076,11,Darrellville,144.229.28.185,341ef40b,44.89,1,Sales,False
U004,Kimberly Dudley,IT,2026-05-15 11:58:18.363076,11,Millerport,214.39.58.101,e2acf72f,38.94,1,IT,False
U026,Steven Flynn,Sales,2026-05-15 12:02:55.363076,12,West Jasonbury,193.79.33.157,c7b5b2bc,24.16,9,Sales,False
